0,tcp,other,RSTR,60,60,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,rje,RSTR,60,60,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,5,4,0.00,0.00,0.00,0.00,0.80,0.20,0.00,5,4,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,echo,RSTR,60,60,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,7,5,0.00,0.00,0.00,0.00,0.71,0.29,0.00,7,5,0.71,0.29,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,discard,RSTR,60,60,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,9,6,0.00,0.00,0.00,0.00,0.67,0.33,0.00,9,6,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,systat,RSTR,60,60,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,11,7,0.00,0.00,0.00,0.00,0.64,0.36,0.00,11,7,0.64,0.36,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,daytime,RSTR,60,60,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,13,8,0.00,0.00,0.00,0.00,0.62,0.38,0.00,13,8,0.62,0.38,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,netstat,RSTR,60,60,0,0,0,14,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,14,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,15,9,0.00,0.00,0.00,0.00,0.60,0.40,0.00,15,9,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,16,10,0.00,0.00,0.00,0.00,0.62,0.38,0.00,16,10,0.62,0.38,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,RSTR,60,60,0,0,0,17,11,0.00,0.00,0.00,0.00,0.65,0.35,0.00,17,11,0.65,0.35,0.00,0.00,0.00,0.00,0.00,0.00
